DWA_ID,DWA_Title,total_steps,M1_count,M1_share,M2_count,M2_share,M3_count,M3_share,M4_count,M4_share,M5_count,M5_share,M6_count,M6_share,M7_count,M7_share,Noise_count,Noise_share,dominant_macro,dominant_share,macro_diversity,entropy
4.A.4.a.2.I01.D03,Communicate results of environmental research.,8,0,0.0,0,0.0,0,0.0,1,0.125,1,0.125,5,0.625,0,0.0,1,0.125,M6,0.625,4,1.5488
4.A.4.b.4.I03.D05,Coordinate artistic activities.,9,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1111,4,0.4444,1,0.1111,3,0.3333,M6,0.4444,4,1.7527
4.A.1.b.2.I07.D12,Inspect plumbing systems or fixtures.,8,0,0.0,0,0.0,0,0.0,3,0.375,1,0.125,0,0.0,0,0.0,4,0.5,Noise,0.5,3,1.4056
4.A.4.b.4.I13.D03,Prepare activity or work schedules.,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.5,2,0.25,2,0.25,M6,0.5,3,1.5
4.A.1.a.2.I02.D02,Monitor facilities or operational systems.,5,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,4,0.8,Noise,0.8,2,0.7219
4.A.1.a.2.I07.D04,Locate suspicious objects or vehicles.,7,0,0.0,0,0.0,0,0.0,6,0.8571,0,0.0,0,0.0,0,0.0,1,0.1429,M4,0.8571,2,0.5917
4.A.1.a.1.I12.D03,"Collect information from people through observation, interviews, or surveys.",8,1,0.125,0,0.0,0,0.0,3,0.375,0,0.0,1,0.125,0,0.0,3,0.375,M4,0.375,4,1.8113
4.A.4.b.4.I08.D02,Coordinate flight control or management activities.,8,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,M1,1.0,1,-0.0
4.A.2.b.2.I19.D04,Develop emergency response plans or procedures.,8,0,0.0,0,0.0,0,0.0,0,0.0,3,0.375,0,0.0,0,0.0,5,0.625,Noise,0.625,2,0.9544
4.A.2.b.2.I25.D01,"Create musical compositions, arrangements or scores.",8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0,Noise,1.0,1,-0.0
4.A.3.a.2.I34.D08,Connect supply lines to production equipment or tools.,8,0,0.0,0,0.0,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0,6,0.75,Noise,0.75,2,0.8113
4.A.1.b.2.I07.D20,"Inspect mechanical equipment to locate damage, defects, or wear.",7,1,0.1429,0,0.0,1,0.1429,2,0.2857,2,0.2857,0,0.0,0,0.0,1,0.1429,M4,0.2857,5,2.2359
4.A.4.b.4.I01.D08,Supervise clerical or administrative personnel.,7,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1429,6,0.8571,0,0.0,0,0.0,M6,0.8571,2,0.5917
4.A.4.b.6.I05.D11,Advise others on ways to improve processes or products.,7,0,0.0,0,0.0,0,0.0,1,0.1429,2,0.2857,0,0.0,0,0.0,4,0.5714,Noise,0.5714,3,1.3788
4.A.2.b.2.I11.D01,Plan facility layouts or designs.,8,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,1,0.125,6,0.75,Noise,0.75,3,1.0613
4.A.3.a.2.I26.D01,Embalm corpses.,9,1,0.1111,1,0.1111,0,0.0,0,0.0,0,0.0,2,0.2222,0,0.0,5,0.5556,Noise,0.5556,4,1.6577
4.A.3.a.1.I11.D08,Apprehend criminal suspects.,8,1,0.125,0,0.0,0,0.0,7,0.875,0,0.0,0,0.0,0,0.0,0,0.0,M4,0.875,2,0.5436
4.A.2.b.2.I27.D03,Develop plans for programs or services.,7,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2857,0,0.0,2,0.2857,3,0.4286,Noise,0.4286,3,1.5567
4.A.2.b.3.I01.D11,Update job related knowledge or skills.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.5714,0,0.0,3,0.4286,M6,0.5714,2,0.9852
4.A.3.a.2.I41.D03,Position structural components.,6,0,0.0,2,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.6667,Noise,0.6667,2,0.9183
4.A.1.b.2.I10.D05,Inspect cargo to identify potential hazards.,9,2,0.2222,1,0.1111,0,0.0,0,0.0,1,0.1111,0,0.0,0,0.0,5,0.5556,Noise,0.5556,4,1.6577
4.A.2.b.1.I02.D03,Diagnose equipment malfunctions.,9,0,0.0,0,0.0,0,0.0,5,0.5556,2,0.2222,0,0.0,0,0.0,2,0.2222,M4,0.5556,3,1.4355
4.A.1.b.1.I02.D08,Identify job or employment opportunities.,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0,Noise,1.0,1,-0.0
4.A.4.b.3.I05.D07,Train customers in the use of products.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.8571,0,0.0,1,0.1429,M6,0.8571,2,0.5917
4.A.2.b.2.I20.D03,Develop sustainable organizational policies or practices.,8,0,0.0,0,0.0,0,0.0,0,0.0,5,0.625,0,0.0,3,0.375,0,0.0,M5,0.625,2,0.9544
4.A.1.a.2.I01.D11,Monitor instruments to ensure proper production conditions.,7,0,0.0,0,0.0,0,0.0,3,0.4286,0,0.0,0,0.0,0,0.0,4,0.5714,Noise,0.5714,2,0.9852
4.A.3.a.1.I06.D11,Unload materials or equipment.,10,9,0.9,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,M1,0.9,2,0.469
4.A.3.a.2.I13.D04,Prepare hazardous waste for processing or disposal.,10,1,0.1,8,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,M2,0.8,3,0.9219
4.A.3.b.6.I01.D02,"Prepare financial documents, reports, or budgets.",8,1,0.125,0,0.0,0,0.0,4,0.5,1,0.125,0,0.0,0,0.0,2,0.25,M4,0.5,4,1.75
4.A.2.a.4.I02.D06,Analyze market or customer related data.,9,1,0.1111,0,0.0,0,0.0,4,0.4444,2,0.2222,0,0.0,0,0.0,2,0.2222,M4,0.4444,4,1.8366
4.A.1.b.2.I01.D06,Administer drug screening tests.,7,0,0.0,4,0.5714,0,0.0,1,0.1429,0,0.0,1,0.1429,0,0.0,1,0.1429,M2,0.5714,4,1.6645
4.A.4.b.4.I15.D01,Direct emergency management activities.,8,0,0.0,0,0.0,0,0.0,4,0.5,0,0.0,0,0.0,0,0.0,4,0.5,M4,0.5,2,1.0
4.A.4.b.6.I04.D03,Provide recommendations to others about computer hardware.,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.625,1,0.125,2,0.25,M6,0.625,3,1.2988
4.A.1.b.2.I12.D01,Test communications equipment to ensure proper functioning.,7,0,0.0,0,0.0,0,0.0,4,0.5714,0,0.0,0,0.0,0,0.0,3,0.4286,M4,0.5714,2,0.9852
4.A.4.c.1.I01.D09,Prepare administrative documents.,7,2,0.2857,0,0.0,0,0.0,0,0.0,1,0.1429,1,0.1429,0,0.0,3,0.4286,Noise,0.4286,4,1.8424
4.A.3.a.2.I22.D01,Adjust position of molds during processing.,7,0,0.0,7,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,M2,1.0,1,-0.0
4.A.3.a.1.I12.D03,Usher patrons to seats or exits.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1429,0,0.0,6,0.8571,Noise,0.8571,2,0.5917
4.A.2.a.4.I06.D03,Analyze test data or images to inform diagnosis or treatment.,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.2.b.3.I01.D04,Attend events to develop professional knowledge.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.5714,0,0.0,3,0.4286,M6,0.5714,2,0.9852
4.A.1.a.1.I08.D01,Research hydrologic features or processes.,8,0,0.0,0,0.0,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0,6,0.75,Noise,0.75,2,0.8113
4.A.3.a.2.I37.D06,Stock supplies or merchandise.,8,7,0.875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,M1,0.875,2,0.5436
4.A.2.b.2.I23.D02,Develop biological research methods.,8,0,0.0,1,0.125,0,0.0,5,0.625,0,0.0,0,0.0,0,0.0,2,0.25,M4,0.625,3,1.2988
4.A.4.a.1.I05.D01,Communicate detailed medical information to patients or family members.,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.4.a.1.I05.D02,Confer with family members to discuss client treatment plans or progress.,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.8,0,0.0,2,0.2,M6,0.8,2,0.7219
4.A.4.a.2.I08.D03,Request emergency personnel.,6,0,0.0,0,0.0,0,0.0,5,0.8333,0,0.0,0,0.0,0,0.0,1,0.1667,M4,0.8333,2,0.65
4.A.4.a.2.I08.D06,Relay information about incidents or emergencies to personnel using phones or two-way radios.,6,0,0.0,0,0.0,0,0.0,6,1.0,0,0.0,0,0.0,0,0.0,0,0.0,M4,1.0,1,-0.0
4.A.4.b.4.I03.D01,Manage content of broadcasts or presentations.,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.375,0,0.0,5,0.625,Noise,0.625,2,0.9544
4.A.3.b.6.I12.D05,Write informational material.,7,1,0.1429,0,0.0,0,0.0,1,0.1429,1,0.1429,0,0.0,0,0.0,4,0.5714,Noise,0.5714,4,1.6645
4.A.2.a.4.I12.D03,Interpret design or operational test results.,8,0,0.0,0,0.0,0,0.0,7,0.875,1,0.125,0,0.0,0,0.0,0,0.0,M4,0.875,2,0.5436
4.A.1.a.1.I09.D01,Conduct surveys in organizations.,10,0,0.0,0,0.0,0,0.0,9,0.9,0,0.0,0,0.0,0,0.0,1,0.1,M4,0.9,2,0.469
4.A.2.b.2.I01.D04,Develop patient therapy programs.,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.2.a.1.I06.D01,Assess physical conditions of patients to aid in diagnosis or treatment.,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.4.b.6.I05.D10,Advise others on business or operational matters.,9,0,0.0,0,0.0,0,0.0,1,0.1111,1,0.1111,6,0.6667,0,0.0,1,0.1111,M6,0.6667,4,1.4466
4.A.2.a.2.I03.D04,Compile specialized bibliographies or lists of materials.,9,0,0.0,0,0.0,0,0.0,5,0.5556,0,0.0,0,0.0,0,0.0,4,0.4444,M4,0.5556,2,0.9911
4.A.4.c.1.I03.D05,"Issue money, credit, or vouchers.",7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.4.c.1.I03.D12,Disburse funds from clients accounts to creditors.,8,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,5,0.625,0,0.0,1,0.125,M6,0.625,3,1.2988
4.A.2.a.4.I02.D08,Analyze market research data.,8,0,0.0,0,0.0,0,0.0,6,0.75,1,0.125,0,0.0,1,0.125,0,0.0,M4,0.75,3,1.0613
4.A.3.a.2.I41.D07,Align masonry materials.,9,0,0.0,0,0.0,1,0.1111,0,0.0,0,0.0,0,0.0,0,0.0,8,0.8889,Noise,0.8889,2,0.5033
4.A.2.b.1.I10.D07,Select construction materials.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.7143,2,0.2857,M7,0.7143,2,0.8631
4.A.4.a.6.I03.D04,"Market products, services, or events.",8,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,5,0.625,2,0.25,M7,0.625,3,1.2988
4.A.3.a.2.I05.D04,Operate sewing equipment.,9,0,0.0,7,0.7778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2222,M2,0.7778,2,0.7642
4.A.2.b.1.I10.D11,Select resources needed to accomplish tasks.,7,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1429,0,0.0,3,0.4286,3,0.4286,M7,0.4286,3,1.4488
4.A.1.a.1.I01.D01,Review art or design materials.,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.3333,4,0.6667,Noise,0.6667,2,0.9183
4.A.3.b.4.I03.D02,Repair electrical equipment.,9,0,0.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,M4,1.0,1,-0.0
4.A.2.a.4.I03.D03,Analyze risks to minimize losses or damages.,8,0,0.0,0,0.0,0,0.0,1,0.125,1,0.125,0,0.0,1,0.125,5,0.625,Noise,0.625,4,1.5488
4.A.2.b.1.I10.D02,Select project materials.,8,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.375,4,0.5,Noise,0.5,3,1.4056
4.A.4.b.6.I05.D09,"Recommend technical design or process changes to improve efficiency, quality, or performance.",8,0,0.0,0,0.0,0,0.0,2,0.25,3,0.375,0,0.0,0,0.0,3,0.375,M5,0.375,3,1.5613
4.A.4.a.2.I11.D07,"Coordinate activities with suppliers, contractors, clients, or other departments.",7,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2857,3,0.4286,0,0.0,2,0.2857,M6,0.4286,3,1.5567
4.A.3.b.6.I06.D04,Prepare reports summarizing patient diagnostic or care activities.,7,0,0.0,0,0.0,0,0.0,1,0.1429,1,0.1429,5,0.7143,0,0.0,0,0.0,M6,0.7143,3,1.1488
4.A.2.b.2.I15.D07,Develop strategies or programs for students with special needs.,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.75,0,0.0,2,0.25,M6,0.75,2,0.8113
4.A.3.b.6.I07.D04,Prepare proposals or grant applications to obtain project funding.,6,1,0.1667,0,0.0,0,0.0,1,0.1667,1,0.1667,0,0.0,1,0.1667,2,0.3333,Noise,0.3333,5,2.2516
4.A.3.b.6.I03.D01,Present research results to others.,9,0,0.0,0,0.0,0,0.0,3,0.3333,0,0.0,6,0.6667,0,0.0,0,0.0,M6,0.6667,2,0.9183
4.A.4.c.3.I05.D04,Purchase stocks of merchandise or supplies.,8,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,5,0.625,Noise,0.625,3,1.2988
4.A.3.a.2.I35.D01,Solder parts or workpieces.,10,1,0.1,2,0.2,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,6,0.6,Noise,0.6,4,1.571
4.A.1.a.1.I03.D05,Examine records or other types of data to investigate criminal activities.,8,1,0.125,0,0.0,0,0.0,3,0.375,0,0.0,0,0.0,0,0.0,4,0.5,Noise,0.5,3,1.4056
4.A.4.a.1.I01.D06,Provide information about landscaping services or costs.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.4286,2,0.2857,2,0.2857,M6,0.4286,3,1.5567
4.A.3.a.2.I01.D08,Assemble temporary equipment or structures.,10,1,0.1,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.8,Noise,0.8,3,0.9219
4.A.4.c.3.I07.D04,Monitor inventories of products or materials.,8,7,0.875,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,M1,0.875,2,0.5436
4.A.4.b.6.I07.D07,Advise others on educational matters.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.1.a.1.I04.D08,Collect archival data.,8,4,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.5,M1,0.5,2,1.0
4.A.3.a.1.I10.D11,"Move products, materials, or equipment between work areas.",7,6,0.8571,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1429,M1,0.8571,2,0.5917
4.A.2.b.2.I17.D01,Plan programs to address community mental wellness needs.,9,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1111,0,0.0,1,0.1111,7,0.7778,Noise,0.7778,3,0.9864
4.A.1.b.2.I07.D15,Inspect production equipment.,8,0,0.0,0,0.0,0,0.0,7,0.875,1,0.125,0,0.0,0,0.0,0,0.0,M4,0.875,2,0.5436
4.A.2.b.2.I15.D02,Design psychological or educational treatment procedures or programs.,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.4444,0,0.0,5,0.5556,Noise,0.5556,2,0.9911
4.A.4.a.1.I01.D05,Explain technical product or service information to customers.,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.1.b.3.I01.D01,"Measure materials to mark reference points, cutting lines, or other indicators.",8,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,7,0.875,Noise,0.875,2,0.5436
4.A.4.b.4.I12.D14,Direct operations of correctional facilities.,8,0,0.0,0,0.0,0,0.0,3,0.375,1,0.125,1,0.125,0,0.0,3,0.375,M4,0.375,4,1.8113
4.A.3.b.6.I02.D03,Record information about legal matters.,7,1,0.1429,0,0.0,0,0.0,2,0.2857,1,0.1429,2,0.2857,0,0.0,1,0.1429,M4,0.2857,5,2.2359
4.A.2.b.2.I06.D03,Develop library or archival databases.,10,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,9,0.9,Noise,0.9,2,0.469
4.A.3.a.4.I01.D06,Operate vehicles or material-moving equipment.,9,7,0.7778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2222,M1,0.7778,2,0.7642
4.A.3.a.2.I09.D07,Adjust temperature controls of ovens or other heating equipment.,6,0,0.0,0,0.0,0,0.0,5,0.8333,0,0.0,0,0.0,0,0.0,1,0.1667,M4,0.8333,2,0.65
4.A.4.a.7.I02.D05,Negotiate purchases or contracts.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1429,0,0.0,6,0.8571,Noise,0.8571,2,0.5917
4.A.4.a.7.I02.D08,"Negotiate contracts for environmental remediation, green energy, or renewable resources.",9,0,0.0,0,0.0,0,0.0,1,0.1111,1,0.1111,1,0.1111,2,0.2222,4,0.4444,Noise,0.4444,5,2.0588
4.A.3.a.2.I17.D04,Construct customized assistive medical or dental devices.,10,0,0.0,2,0.2,0,0.0,0,0.0,0,0.0,5,0.5,2,0.2,1,0.1,M6,0.5,4,1.761
4.A.4.b.4.I03.D02,Direct productions or performances.,7,0,0.0,0,0.0,0,0.0,1,0.1429,0,0.0,5,0.7143,0,0.0,1,0.1429,M6,0.7143,3,1.1488
4.A.4.c.3.I01.D04,Maintain supply or equipment inventories.,9,7,0.7778,0,0.0,1,0.1111,1,0.1111,0,0.0,0,0.0,0,0.0,0,0.0,M1,0.7778,3,0.9864
4.A.4.b.4.I12.D27,Direct facility maintenance or repair activities.,8,0,0.0,0,0.0,0,0.0,5,0.625,1,0.125,0,0.0,0,0.0,2,0.25,M4,0.625,3,1.2988
4.A.4.b.4.I12.D36,Coordinate resource procurement activities.,9,2,0.2222,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1111,6,0.6667,Noise,0.6667,3,1.2244
4.A.2.a.2.I03.D03,Compile data or documentation.,7,1,0.1429,0,0.0,0,0.0,3,0.4286,1,0.1429,0,0.0,0,0.0,2,0.2857,M4,0.4286,4,1.8424
4.A.2.a.4.I05.D03,Evaluate designs or specifications to ensure quality.,7,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1429,0,0.0,0,0.0,6,0.8571,Noise,0.8571,2,0.5917
4.A.3.b.6.I03.D08,Prepare technical or operational reports.,8,1,0.125,0,0.0,0,0.0,5,0.625,1,0.125,0,0.0,0,0.0,1,0.125,M4,0.625,4,1.5488
4.A.3.a.1.I03.D06,Clean facilities or equipment.,8,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,M2,1.0,1,-0.0
4.A.1.a.2.I02.D09,Inspect operational processes.,7,1,0.1429,0,0.0,0,0.0,2,0.2857,1,0.1429,0,0.0,0,0.0,3,0.4286,Noise,0.4286,4,1.8424
4.A.1.b.2.I10.D10,Examine physical characteristics of natural stone or stone products.,6,0,0.0,3,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.5,M2,0.5,2,1.0
4.A.2.b.2.I21.D02,Develop models of information or communications systems.,8,0,0.0,0,0.0,0,0.0,2,0.25,0,0.0,0,0.0,1,0.125,5,0.625,Noise,0.625,3,1.2988
4.A.3.a.2.I01.D18,Install equipment to protect or support trees.,8,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,1,0.125,0,0.0,6,0.75,Noise,0.75,3,1.0613
4.A.1.b.2.I10.D02,Inspect lumber or raw woodstock.,9,0,0.0,0,0.0,1,0.1111,0,0.0,1,0.1111,0,0.0,0,0.0,7,0.7778,Noise,0.7778,3,0.9864
4.A.3.b.4.I02.D01,Maintain mechanical equipment.,8,0,0.0,0,0.0,0,0.0,5,0.625,2,0.25,0,0.0,0,0.0,1,0.125,M4,0.625,3,1.2988
4.A.2.a.4.I01.D02,Determine geographic coordinates.,7,4,0.5714,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.4286,M1,0.5714,2,0.9852
4.A.4.b.3.I04.D11,"Train employees on environmental awareness, conservation, or safety topics.",6,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,0,0.0,0,0.0,0,0.0,M5,1.0,1,-0.0
4.A.2.b.4.I03.D06,Develop financial analysis methods.,7,0,0.0,0,0.0,0,0.0,3,0.4286,1,0.1429,0,0.0,0,0.0,3,0.4286,M4,0.4286,3,1.4488
4.A.4.c.2.I01.D06,"Select staff, team members, or performers.",9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,Noise,1.0,1,-0.0
4.A.4.b.4.I09.D08,Manage organizational or program finances.,9,0,0.0,0,0.0,0,0.0,1,0.1111,2,0.2222,0,0.0,4,0.4444,2,0.2222,M7,0.4444,4,1.8366
4.A.2.b.2.I24.D02,Design electrical equipment or systems.,8,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,3,0.375,4,0.5,Noise,0.5,3,1.4056
4.A.2.b.4.I01.D01,Develop organizational policies or programs.,8,0,0.0,0,0.0,0,0.0,0,0.0,7,0.875,0,0.0,0,0.0,1,0.125,M5,0.875,2,0.5436
4.A.2.b.2.I07.D02,Develop specifications for new products or processes.,10,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,2,0.2,7,0.7,Noise,0.7,3,1.1568
4.A.4.b.4.I10.D05,Coordinate construction project activities.,8,0,0.0,0,0.0,0,0.0,1,0.125,1,0.125,4,0.5,0,0.0,2,0.25,M6,0.5,4,1.75
4.A.3.a.2.I40.D01,Apply parting agents or other solutions to molds.,6,0,0.0,3,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.5,M2,0.5,2,1.0
4.A.3.b.6.I08.D18,Record research or operational data.,8,1,0.125,0,0.0,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0,5,0.625,Noise,0.625,3,1.2988
4.A.2.b.2.I18.D06,Create graphical representations of energy production systems.,7,0,0.0,1,0.1429,0,0.0,0,0.0,0,0.0,0,0.0,3,0.4286,3,0.4286,M7,0.4286,3,1.4488
4.A.4.b.6.I11.D01,Advise real estate clients.,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.75,0,0.0,2,0.25,M6,0.75,2,0.8113
4.A.3.a.2.I13.D03,Prepare excavation or extraction sites for commissioning or decommissioning.,8,0,0.0,1,0.125,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,6,0.75,Noise,0.75,3,1.0613
4.A.3.a.2.I09.D16,Control power supply connections.,7,1,0.1429,0,0.0,0,0.0,2,0.2857,0,0.0,0,0.0,0,0.0,4,0.5714,Noise,0.5714,3,1.3788
4.A.3.a.2.I12.D08,Cut fabrics.,7,0,0.0,7,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,M2,1.0,1,-0.0
4.A.1.b.3.I02.D07,Estimate costs for labor or materials.,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,M7,1.0,1,-0.0
4.A.3.a.1.I04.D01,Protect structures or surfaces near work areas to avoid damage.,5,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.8,Noise,0.8,2,0.7219
4.A.3.a.1.I10.D06,Move large objects using heavy equipment.,9,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,M1,1.0,1,-0.0
4.A.3.b.4.I01.D06,"Service heating, ventilation or air-conditioning (HVAC) systems or components.",9,0,0.0,0,0.0,0,0.0,5,0.5556,2,0.2222,0,0.0,0,0.0,2,0.2222,M4,0.5556,3,1.4355
4.A.1.b.3.I02.D05,Estimate green project costs.,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,0,0.0,M7,1.0,1,-0.0
4.A.4.b.4.I11.D04,Host events.,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.4.c.1.I01.D02,File documents or records.,7,6,0.8571,0,0.0,1,0.1429,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,M1,0.8571,2,0.5917
4.A.2.a.4.I06.D06,Analyze quantitative data to determine effectiveness of treatments or therapies.,7,0,0.0,0,0.0,0,0.0,6,0.8571,0,0.0,1,0.1429,0,0.0,0,0.0,M4,0.8571,2,0.5917
4.A.3.a.2.I42.D05,Package materials or products.,7,6,0.8571,1,0.1429,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,M1,0.8571,2,0.5917
4.A.4.a.3.I02.D01,Communicate health and wellness information to the public.,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.625,0,0.0,3,0.375,M6,0.625,2,0.9544
4.A.3.a.2.I29.D03,Process animal carcasses.,7,1,0.1429,1,0.1429,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.7143,Noise,0.7143,3,1.1488
4.A.4.a.2.I07.D03,Collaborate with other teaching professionals to develop educational programs.,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.3333,1,0.1111,5,0.5556,Noise,0.5556,3,1.3516
4.A.4.a.1.I05.D04,Explain technical medical information to patients.,7,0,0.0,0,0.0,0,0.0,1,0.1429,0,0.0,5,0.7143,0,0.0,1,0.1429,M6,0.7143,3,1.1488
4.A.2.a.1.I10.D02,Analyze data to determine project feasibility.,8,0,0.0,0,0.0,0,0.0,1,0.125,1,0.125,0,0.0,3,0.375,3,0.375,M7,0.375,4,1.8113
4.A.3.b.6.I13.D01,Prepare sales or other contracts.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1429,0,0.0,6,0.8571,Noise,0.8571,2,0.5917
4.A.4.b.4.I10.D01,Direct natural resources extraction projects.,9,1,0.1111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.8889,Noise,0.8889,2,0.5033
4.A.2.b.2.I11.D04,Design structures or facilities.,9,0,0.0,0,0.0,0,0.0,1,0.1111,0,0.0,1,0.1111,2,0.2222,5,0.5556,Noise,0.5556,4,1.6577
4.A.4.b.3.I04.D09,"Train workers in farming, forestry, or hunting techniques.",7,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1429,3,0.4286,1,0.1429,2,0.2857,M6,0.4286,4,1.8424
4.A.4.b.3.I02.D03,Teach social science courses at the college level.,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.875,0,0.0,1,0.125,M6,0.875,2,0.5436
