DWA_ID,DWA_Title,analysis_group,Eloundou_task,AIOE,FreyOsborne
4.A.3.a.1.I12.D03,Usher patrons to seats or exits.,Noise,0.0,-0.57474165,0.9433333333333334
4.A.2.a.4.I06.D03,Analyze test data or images to inform diagnosis or treatment.,M6,0.5277777777777778,0.2458397055555555,0.1166125
4.A.2.b.3.I01.D04,Attend events to develop professional knowledge.,M6,0.3214285714285714,1.081081,0.51482
4.A.1.a.1.I08.D01,Research hydrologic features or processes.,Noise,0.4642857142857143,0.6623082666666668,0.2216666666666666
4.A.3.a.2.I37.D06,Stock supplies or merchandise.,M1,0.0,-0.4264754666666667,0.3256666666666667
4.A.2.b.2.I23.D02,Develop biological research methods.,M4,0.4375,0.9754789666666666,0.019
4.A.4.a.1.I05.D01,Communicate detailed medical information to patients or family members.,M6,0.4,0.2919594846153846,0.195
4.A.4.a.1.I05.D02,Confer with family members to discuss client treatment plans or progress.,M6,0.25,0.8092069166666667,0.0153
4.A.4.a.2.I08.D03,Request emergency personnel.,M4,0.325,-0.5503409,0.4822666666666667
4.A.4.a.2.I08.D06,Relay information about incidents or emergencies to personnel using phones or two-way radios.,M4,0.4285714285714285,-0.6839542200000001,0.23192
4.A.4.b.4.I03.D01,Manage content of broadcasts or presentations.,Noise,0.5277777777777778,0.7472265833333332,0.1718333333333333
4.A.3.b.6.I12.D05,Write informational material.,Noise,0.671875,0.5130699818181819,0.3174545454545454
4.A.2.a.4.I12.D03,Interpret design or operational test results.,M4,0.5357142857142857,0.59438764,0.3468
4.A.1.a.1.I09.D01,Conduct surveys in organizations.,M4,0.5,1.0276584400000002,0.2421999999999999
4.A.2.b.2.I01.D04,Develop patient therapy programs.,M6,0.375,-0.5198671666666667,0.284
4.A.2.a.1.I06.D01,Assess physical conditions of patients to aid in diagnosis or treatment.,M6,0.2916666666666667,-0.5362744833333334,0.4656
4.A.4.b.6.I05.D10,Advise others on business or operational matters.,M6,0.51875,1.090501421428571,0.226504
4.A.2.a.2.I03.D04,Compile specialized bibliographies or lists of materials.,M4,0.75,1.20917176,0.99
4.A.4.c.1.I03.D05,"Issue money, credit, or vouchers.",M6,0.75,0.2922722333333333,0.93
4.A.4.c.1.I03.D12,Disburse funds from clients accounts to creditors.,M6,0.75,1.2016519333333333,0.31
4.A.2.a.4.I02.D08,Analyze market research data.,M4,0.5,1.02225406,0.02134
4.A.3.a.2.I41.D07,Align masonry materials.,Noise,0.0,-1.49066488,0.835
4.A.2.b.1.I10.D07,Select construction materials.,M7,0.2857142857142857,-1.3544829333333332,0.6654545454545455
4.A.4.a.6.I03.D04,"Market products, services, or events.",M7,0.5,0.969001425,0.37175
4.A.3.a.2.I05.D04,Operate sewing equipment.,M2,0.0,-1.0836095428571428,0.7671428571428571
4.A.2.b.1.I10.D11,Select resources needed to accomplish tasks.,M7,0.6,0.74704035,0.7675
4.A.1.a.1.I01.D01,Review art or design materials.,Noise,0.4285714285714285,0.2051074,0.2652
4.A.3.b.4.I03.D02,Repair electrical equipment.,M4,0.0,-1.0490202333333334,0.4266666666666667
4.A.2.a.4.I03.D03,Analyze risks to minimize losses or damages.,Noise,0.5,1.09644532,0.15506
4.A.2.b.1.I10.D02,Select project materials.,Noise,0.4375,0.4225201857142857,0.2562857142857143
4.A.4.b.6.I05.D09,"Recommend technical design or process changes to improve efficiency, quality, or performance.",mixed_dwa,0.4910714285714285,0.838027738095238,0.0992857142857142
4.A.4.a.2.I11.D07,"Coordinate activities with suppliers, contractors, clients, or other departments.",M6,0.5,0.7877702142857144,0.2717142857142857
4.A.3.b.6.I06.D04,Prepare reports summarizing patient diagnostic or care activities.,M6,0.5714285714285714,0.1920385769230769,0.0422166666666666
4.A.2.b.2.I15.D07,Develop strategies or programs for students with special needs.,M6,0.3125,0.5545473000000001,0.0849777777777777
4.A.3.b.6.I07.D04,Prepare proposals or grant applications to obtain project funding.,mixed_dwa,0.5131578947368421,1.2206980631578948,0.0591666666666666
4.A.3.b.6.I03.D01,Present research results to others.,M6,0.5208333333333334,1.2253527333333334,0.1273888888888888
4.A.4.c.3.I05.D04,Purchase stocks of merchandise or supplies.,Noise,0.7083333333333334,0.6951799,0.613
4.A.3.a.2.I35.D01,Solder parts or workpieces.,Noise,0.0,-0.6150232111111111,0.87625
4.A.1.a.1.I03.D05,Examine records or other types of data to investigate criminal activities.,Noise,0.5416666666666666,0.39995,0.33
4.A.4.a.1.I01.D06,Provide information about landscaping services or costs.,M6,0.4375,-1.3687383666666666,0.7633333333333333
4.A.3.a.2.I01.D08,Assemble temporary equipment or structures.,Noise,0.0,-1.4562014631578948,0.7910526315789473
4.A.4.c.3.I07.D04,Monitor inventories of products or materials.,M1,0.6578947368421053,0.8366437846153847,0.5600833333333334
4.A.4.b.6.I07.D07,Advise others on educational matters.,M6,0.375,1.05771475,0.02335
4.A.1.a.1.I04.D08,Collect archival data.,M1,0.575,1.02259954,0.4215400000000001
4.A.3.a.1.I10.D11,"Move products, materials, or equipment between work areas.",M1,0.0,-0.902532052631579,0.8111111111111111
4.A.2.b.2.I17.D01,Plan programs to address community mental wellness needs.,Noise,0.3333333333333333,0.9478545,0.12925
4.A.1.b.2.I07.D15,Inspect production equipment.,M4,0.3541666666666667,-0.7188609380952381,0.7907619047619049
4.A.2.b.2.I15.D02,Design psychological or educational treatment procedures or programs.,Noise,0.3611111111111111,1.221849875,0.0188249999999999
4.A.4.a.1.I01.D05,Explain technical product or service information to customers.,M6,0.53125,0.5984786875,0.62906875
4.A.1.b.3.I01.D01,"Measure materials to mark reference points, cutting lines, or other indicators.",Noise,0.0714285714285714,-0.9648588533333334,0.8386666666666667
4.A.4.b.4.I12.D14,Direct operations of correctional facilities.,mixed_dwa,0.1666666666666666,-0.72298215,
4.A.3.b.6.I02.D03,Record information about legal matters.,mixed_dwa,0.5833333333333334,1.135698,0.7133333333333333
4.A.2.b.2.I06.D03,Develop library or archival databases.,Noise,0.55,0.7066129999999999,0.3834
4.A.3.a.4.I01.D06,Operate vehicles or material-moving equipment.,M1,0.2954545454545454,-0.6944804615384614,0.7976923076923076
4.A.3.a.2.I09.D07,Adjust temperature controls of ovens or other heating equipment.,M4,0.5241935483870968,-0.9496643,0.8420833333333334
4.A.4.a.7.I02.D05,Negotiate purchases or contracts.,Noise,0.5,1.1072489333333333,0.0192666666666666
4.A.4.a.7.I02.D08,"Negotiate contracts for environmental remediation, green energy, or renewable resources.",Noise,0.2916666666666667,0.7577124,0.13435
4.A.3.a.2.I17.D04,Construct customized assistive medical or dental devices.,M6,0.0,-0.520305275,0.7275
4.A.4.b.4.I03.D02,Direct productions or performances.,M6,0.3571428571428571,0.3590987571428571,0.2182857142857142
4.A.4.c.3.I01.D04,Maintain supply or equipment inventories.,M1,0.25,-0.5722170555555556,0.7038888888888889
4.A.4.b.4.I12.D27,Direct facility maintenance or repair activities.,M4,0.3333333333333333,0.7488885125,0.16195
4.A.4.b.4.I12.D36,Coordinate resource procurement activities.,Noise,0.4166666666666667,1.426757,0.61
4.A.2.a.2.I03.D03,Compile data or documentation.,M4,0.671875,0.8649614034482759,0.7816571428571428
4.A.2.a.4.I05.D03,Evaluate designs or specifications to ensure quality.,Noise,0.5,0.7359726357142857,0.3067857142857143
4.A.3.b.6.I03.D08,Prepare technical or operational reports.,M4,0.55,1.0229981125,0.0527625
4.A.3.a.1.I03.D06,Clean facilities or equipment.,M2,0.0,-0.19736477,0.6630111111111111
4.A.1.a.2.I02.D09,Inspect operational processes.,Noise,0.4166666666666667,0.7139925166666666,0.2065999999999999
4.A.1.b.2.I10.D10,Examine physical characteristics of natural stone or stone products.,M2,0.0,-1.763494,0.96
4.A.2.b.2.I21.D02,Develop models of information or communications systems.,Noise,0.5666666666666667,,
4.A.3.a.2.I01.D18,Install equipment to protect or support trees.,Noise,0.0,-1.775664,0.86
4.A.1.b.2.I10.D02,Inspect lumber or raw woodstock.,Noise,0.5,-1.147694,0.915
4.A.3.b.4.I02.D01,Maintain mechanical equipment.,M4,0.0833333333333333,-0.8140733583333333,0.5963636363636363
4.A.2.a.4.I01.D02,Determine geographic coordinates.,M1,0.6666666666666666,-0.1714772,0.615
4.A.4.b.3.I04.D11,"Train employees on environmental awareness, conservation, or safety topics.",M5,0.4166666666666667,0.8668003,0.15025
4.A.2.b.4.I03.D06,Develop financial analysis methods.,M4,0.5416666666666666,1.3293325,0.171
4.A.4.c.2.I01.D06,"Select staff, team members, or performers.",Noise,0.4318181818181818,0.98338563,0.0235555555555555
4.A.4.b.4.I09.D08,Manage organizational or program finances.,M7,0.4375,0.9986608,0.0141666666666666
4.A.2.b.2.I24.D02,Design electrical equipment or systems.,Noise,0.4642857142857143,0.58031626,0.594
4.A.2.b.4.I01.D01,Develop organizational policies or programs.,M5,0.4785714285714286,0.954969084,0.177996
4.A.2.b.2.I07.D02,Develop specifications for new products or processes.,Noise,0.5,0.8687211000000001,0.1023333333333333
4.A.4.b.4.I10.D05,Coordinate construction project activities.,M6,0.21875,-0.95343012,0.536
4.A.3.a.2.I40.D01,Apply parting agents or other solutions to molds.,M2,0.0,-1.0433249142857144,0.8842857142857143
4.A.3.b.6.I08.D18,Record research or operational data.,Noise,0.625,0.6630203733333333,0.2984799999999999
4.A.2.b.2.I18.D06,Create graphical representations of energy production systems.,M7,0.625,0.8328414999999999,0.1826666666666666
4.A.4.b.6.I11.D01,Advise real estate clients.,M6,0.4583333333333333,0.8649445,0.86
4.A.3.a.2.I13.D03,Prepare excavation or extraction sites for commissioning or decommissioning.,Noise,0.0,-1.0962675333333334,0.61
4.A.3.a.2.I09.D16,Control power supply connections.,Noise,0.0,-0.9023883833333332,0.5111666666666667
4.A.3.a.2.I12.D08,Cut fabrics.,M2,0.05,-1.0433169444444443,0.6772111111111111
4.A.1.b.3.I02.D07,Estimate costs for labor or materials.,M7,0.5416666666666666,-0.77424455,0.6360833333333333
4.A.3.a.1.I04.D01,Protect structures or surfaces near work areas to avoid damage.,Noise,0.0,-1.6800614,0.828
4.A.3.a.1.I10.D06,Move large objects using heavy equipment.,M1,0.09375,-1.025540875,0.6842857142857143
4.A.3.b.4.I01.D06,"Service heating, ventilation or air-conditioning (HVAC) systems or components.",M4,0.0,-0.7979654333333333,0.62
4.A.1.b.3.I02.D05,Estimate green project costs.,M7,0.5,0.7984463799999999,0.1674
4.A.4.b.4.I11.D04,Host events.,M6,0.5,0.8493547,0.1
4.A.4.c.1.I01.D02,File documents or records.,M1,0.6911764705882353,0.80020325,0.9306666666666666
4.A.2.a.4.I06.D06,Analyze quantitative data to determine effectiveness of treatments or therapies.,M4,0.4642857142857143,-0.1057901999999999,0.058
4.A.3.a.2.I42.D05,Package materials or products.,M1,0.0625,-0.3989190142857142,0.6116714285714285
4.A.4.a.3.I02.D01,Communicate health and wellness information to the public.,M6,0.45,0.0496395599999999,0.04915
4.A.3.a.2.I29.D03,Process animal carcasses.,Noise,0.0,-1.470149,0.77
4.A.4.a.2.I07.D03,Collaborate with other teaching professionals to develop educational programs.,Noise,0.3357142857142857,0.6903490000000001,0.1031555555555555
4.A.4.a.1.I05.D04,Explain technical medical information to patients.,M6,0.4375,-0.2183105666666666,0.405
4.A.2.a.1.I10.D02,Analyze data to determine project feasibility.,mixed_dwa,0.5,0.990241575,0.0554375
4.A.3.b.6.I13.D01,Prepare sales or other contracts.,Noise,0.6805555555555556,0.8587211642857142,0.5502928571428571
4.A.4.b.4.I10.D01,Direct natural resources extraction projects.,Noise,0.25,0.6405071,0.014
4.A.2.b.2.I11.D04,Design structures or facilities.,Noise,0.5,0.988405225,0.10225
4.A.4.b.3.I04.D09,"Train workers in farming, forestry, or hunting techniques.",M6,0.1875,-0.4791843,0.57
4.A.4.b.3.I02.D03,Teach social science courses at the college level.,M6,0.4791666666666667,1.3154914166666667,0.2255
4.A.4.a.5.I10.D08,Assist customers with seating arrangements.,Noise,0.2916666666666667,-0.49730445,0.85
4.A.2.b.3.I01.D06,Update knowledge of legal or regulatory environments.,Noise,0.5625,1.0260109166666669,0.2925
4.A.1.b.2.I03.D04,Test characteristics of materials or structures.,Noise,0.2916666666666667,0.6627208636363636,0.21019
4.A.1.b.1.I02.D07,Identify sustainable business practices.,M7,0.5,0.900416075,0.3365
4.A.4.a.2.I11.D09,Represent the organization in external relations.,Noise,0.2142857142857142,1.2692891333333334,0.1488
4.A.4.a.3.I01.D02,Represent the interests of clients in legal proceedings.,M4,0.4444444444444444,1.3451197499999998,0.26875
4.A.3.a.2.I01.D20,"Install green structural components, equipment or systems.",Noise,0.0,-1.4162576333333334,0.89
4.A.2.a.4.I09.D01,Appraise environmental impact of regulations or policies.,Noise,0.5,1.1900095,0.134
4.A.4.a.5.I09.D01,Feed patients.,Noise,0.0,-0.52571495,0.86
4.A.3.a.2.I01.D07,Install structural foundations.,Noise,0.0,-1.24294,0.545
4.A.2.a.1.I05.D01,Evaluate log quality.,M4,0.3,-1.0919798333333337,0.84
4.A.3.a.2.I09.D15,Adjust vehicle components according to specifications.,Noise,0.0294117647058823,-0.98903809,0.764
4.A.3.a.2.I13.D11,Ignite fuel to activate heating equipment.,M4,0.0,-0.9561035333333332,0.9033333333333332
4.A.3.a.2.I33.D02,Paint surfaces or equipment.,M2,0.0,-1.0719361,0.6971428571428572
4.A.4.a.2.I03.D04,Meet with coworkers to communicate work orders or plans.,M6,0.45,0.476230275,0.266
4.A.3.a.1.I08.D04,Apply water or solutions to fabrics or apparel.,M2,0.0,-1.0226555,0.615
4.A.3.b.6.I12.D06,Prepare healthcare training materials.,Noise,0.5,0.70539685,0.00455
4.A.3.a.2.I25.D01,"Engrave designs, text, or other markings onto materials, workpieces, or products.",M2,0.0,-0.8164197714285714,0.9185714285714284
4.A.3.a.1.I07.D02,Prepare surfaces for finishing.,M2,0.0,-1.623693818181818,0.8054545454545454
4.A.3.a.2.I33.D08,Apply solutions to production equipment.,mixed_dwa,0.0,-0.92659285,0.8787499999999999
4.A.4.b.3.I06.D05,"Train patients, family members, or caregivers in techniques for managing disabilities or illnesses.",M6,0.2105263157894736,0.1075816818181818,0.0354444444444444
4.A.3.b.4.I04.D01,Maintain computer hardware.,M4,0.4166666666666667,,
4.A.3.a.3.I06.D01,Operate chemical processing or water treatment systems or equipment.,Noise,0.3214285714285714,-0.4465530666666666,0.7399999999999999
4.A.3.a.2.I15.D05,Smooth metal surfaces or edges.,M2,0.0,-0.8558217714285714,0.8492857142857143
4.A.4.a.5.I09.D09,Assist patients with daily activities.,M6,0.0526315789473684,-0.47739542,0.3038999999999999
4.A.3.b.6.I14.D04,Maintain regulatory or compliance documentation.,M5,0.6363636363636364,0.7869736222222222,0.1913333333333333
4.A.3.a.4.I01.D09,Drive vehicles to transport patrons.,M1,0.4,0.009364575,0.227
4.A.3.b.4.I02.D05,Maintain sustainable energy production equipment.,M4,0.1428571428571428,-0.1889084399999999,0.8719999999999999
4.A.4.a.6.I02.D03,Customize financial products or services to meet customer needs.,M6,0.5625,1.298778,0.468
4.A.4.a.2.I03.D12,Communicate with coworkers to coordinate installations or repairs.,Noise,0.125,-0.906691175,0.6287499999999999
4.A.1.a.2.I06.D03,Monitor student performance.,M6,0.277027027027027,0.7301066666666667,0.0799916666666666
4.A.1.a.2.I02.D05,Monitor organizational procedures to ensure proper functioning.,mixed_dwa,0.5,0.7658937875,0.194
4.A.4.c.2.I01.D04,Participate in staffing decisions.,Noise,0.4285714285714285,0.1168668,0.013
4.A.4.a.1.I05.D05,Explain medical procedures or test results to patients or family members.,M6,0.2980769230769231,-0.0386004142857142,0.1707142857142857
4.A.3.a.1.I11.D04,Detain suspects or witnesses.,M4,0.0416666666666666,-0.0752901833333333,0.17408
4.A.4.c.2.I01.D05,Recruit personnel.,Noise,0.4342105263157895,0.9449636352941176,0.07916875
4.A.1.a.1.I14.D04,Conduct opinion surveys or needs assessments.,M4,0.46875,1.183577833333333,0.0079333333333333
4.A.2.a.1.I04.D04,Evaluate employee performance.,Noise,0.3625,0.6135863115384615,0.1448166666666666
4.A.2.b.2.I19.D03,Develop contingency plans to deal with organizational emergencies.,Noise,0.5,1.047687,0.23
4.A.3.b.4.I02.D14,Maintain construction tools or equipment.,M4,0.0,-1.355828790909091,0.8310000000000001
4.A.1.a.1.I10.D02,Research issues related to the environment or sustainable business practices.,mixed_dwa,0.4722222222222222,0.71266445,0.3133333333333333
4.A.4.c.3.I03.D06,Provide educational materials to community members.,Noise,0.4583333333333333,0.616736925,0.1066666666666666
4.A.3.a.2.I46.D05,"Set equipment guides, stops, spacers, or other fixtures.",Noise,0.0,-1.052148007142857,0.8592857142857142
4.A.1.a.2.I07.D05,Patrol properties to maintain safety.,M4,0.225,-0.58677885,0.587
4.A.4.b.5.I02.D05,Support the professional development of others.,Noise,0.3166666666666666,1.1213605625,0.02065
4.A.3.b.6.I14.D08,Document legal or regulatory information.,mixed_dwa,0.5833333333333334,-0.0195930333333333,0.34
4.A.4.b.6.I01.D04,Advise patients on effects of health conditions or treatments.,M6,0.3409090909090909,0.4764962333333333,0.0206666666666666
4.A.1.b.2.I01.D01,Test patient heart or lung functioning.,M6,0.5,-0.08819518,0.1056666666666666
4.A.4.c.1.I03.D07,"Pay charges, fees, or taxes.",M6,0.75,0.9055758,0.7424999999999999
4.A.3.b.6.I15.D05,Write operational reports.,mixed_dwa,0.53125,-0.2915271714285715,0.313
4.A.4.b.6.I04.D06,Recommend changes to improve computer or information systems.,Noise,0.5,1.426757,0.61
4.A.4.a.2.I02.D02,Assist other educational professionals with projects or research.,M4,0.45,0.037965,0.99
4.A.4.a.3.I03.D04,Discuss account status or activity with customers or patrons.,M6,0.625,0.98908795,0.948
4.A.2.b.1.I10.D09,Select construction equipment.,Noise,0.25,-1.0974329333333337,0.8160000000000001
4.A.4.a.8.I01.D04,Collaborate with others to prepare or perform artistic productions.,M6,0.3409090909090909,0.6945557777777778,0.063625
4.A.3.a.1.I07.D03,Pour materials into or on designated areas.,Noise,0.0,-1.4613148181818183,0.7889999999999999
4.A.4.a.2.I01.D02,Communicate green energy production information.,mixed_dwa,0.4583333333333333,0.6394081500000001,0.0645
4.A.4.b.3.I05.D06,Demonstrate activity techniques or equipment use.,M6,0.1153846153846153,-0.3285831166666667,0.2401222222222222
